Status,Furnished_status,neworold,type_of_building,area,latitude,longitude,Bedrooms,Bathrooms,Balcony,parking,Lift,price
Ready to Move,,New Property,Flat,1495,28.564325,77.397109,3,2,4,,,8800000
Ready to Move,Semi-Furnished,Resale,Flat,900,28.7297569,77.087787,2,2,2,,,8000000
Ready to Move,,Resale,Individual House,1600,28.65832,77.365577,3,2,,,,7500000
Ready to Move,,New Property,Flat,945,28.70042147,77.4281647,2,2,2,1,,3500000
Ready to Move,,Resale,Flat,1345,28.55934744,77.38985402,3,2,,,,6680000
Ready to Move,Semi-Furnished,Resale,Flat,1100,28.4737384,77.0878604,2,2,,1,,7000000
Ready to Move,Semi-Furnished,Resale,Flat,540,28.50731659,77.30927277,2,2,,,,3000000
Ready to Move,Furnished,Resale,Flat,2000,28.7643535,77.090916,9,9,,,,11500000
Ready to Move,Semi-Furnished,Resale,Flat,900,28.65933,77.479254,2,2,2,1,3,2800000
Ready to Move,,Resale,Flat,1164,28.47722356,77.55106462,2,2,3,1,2,4200000
Ready to Move,,Resale,Flat,750,28.4957949,77.2367196,2,2,,,,3100000
Ready to Move,Unfurnished,Resale,Flat,950,28.74175644,77.20149994,2,2,2,,,3400000
Ready to Move,,Resale,Flat,1140,28.705425,77.433193,2,2,2,,,3450000
Ready to Move,Unfurnished,Resale,Flat,860,28.605958,77.444512,2,2,,,,3200000
Ready to Move,,Resale,Individual House,1500,28.77872,77.26520353,3,2,3,1,3,5100000
Ready to Move,Unfurnished,Resale,Flat,1350,28.6212874,77.0530735,7,4,2,,,6500000
,Semi-Furnished,Resale,Flat,1225,28.605958,77.444512,2,2,,,,5000000
Ready to Move,,Resale,Flat,1100,28.6677244,77.0979515,3,3,3,,,9000000
Ready to Move,,Resale,Flat,1000,28.5604873,77.384084,2,2,,1,,5700000
Ready to Move,,Resale,Flat,1027,28.56681643,77.44775161,2,2,2,1,2,3600000
Ready to Move,Semi-Furnished,Resale,Flat,900,28.53483009,77.20977783,2,2,2,,,10000000
Ready to Move,Semi-Furnished,Resale,Flat,750,28.5377519,77.2618031,2,2,1,,,2700000
Ready to Move,,Resale,Flat,1740,28.460083,77.508369,3,3,2,1,2,8000000
Ready to Move,Unfurnished,Resale,Flat,1080,28.605958,77.444512,2,2,1,,,4520000
Ready to Move,Unfurnished,Resale,Flat,668,28.4958944,77.1859976,2,2,2,1,,3200000
Ready to Move,Semi-Furnished,Resale,Flat,1600,28.6636624,77.3310584,3,2,2,2,,8000000
Ready to Move,Unfurnished,Resale,Individual House,1034,28.4526453,77.5128146,2,2,,,,3500000
Ready to Move,,Resale,Flat,1457,28.509739,77.007529,3,2,2,,2,7500000
Ready to Move,Semi-Furnished,Resale,Flat,800,28.6693269,77.336336,2,2,,,,4000000
Ready to Move,Semi-Furnished,Resale,Flat,2700,28.34573364,77.32598877,3,4,3,2,,15500000
Ready to Move,,Resale,Individual House,1930,28.397205,76.935593,3,3,3,,,12500000
Ready to Move,,Resale,Flat,1822,28.38401706,76.97970505,3,3,,,,8600000
Ready to Move,Unfurnished,Resale,Individual House,900,28.49855614,77.24030304,4,3,4,,,9500000
Ready to Move,Semi-Furnished,Resale,Flat,810,28.6708215,77.3291634,2,2,1,1,,3500000
Ready to Move,,Resale,Flat,1200,28.57223,77.474898,3,2,,1,4,4800000
Ready to Move,,Resale,Flat,970,28.646286,77.406051,2,2,4,,,4950000
Ready to Move,,Resale,Individual House,1260,28.65433985,77.35260056,2,2,3,1,2,7100000
Ready to Move,Semi-Furnished,Resale,Flat,2000,28.68210793,77.44657898,4,2,1,,,14000000
Ready to Move,Unfurnished,Resale,Individual House,1800,28.6654924,77.3297195,4,3,,,,10000000
Ready to Move,,Resale,Flat,1415,28.37054353,77.37000858,3,2,,,,6030000
Ready to Move,Semi-Furnished,Resale,Flat,900,28.657986,77.320947,2,2,,,,4500000
Ready to Move,Semi-Furnished,Resale,Individual House,900,28.6914945,77.4076704,4,3,2,,,6500000
,Unfurnished,Resale,Individual House,616,28.60865974,77.09059906,2,2,1,,,2500000
Ready to Move,,Resale,Flat,1750,28.561989,77.39837,3,3,,,,11500000
Ready to Move,,Resale,Flat,1400,28.387228,77.058217,3,2,3,,,9000000
Ready to Move,,Resale,Flat,1295,28.6292392,77.44028831,2,2,4,,,4200000
Ready to Move,,Resale,Individual House,1670,28.4237892,77.3705248,3,3,4,,,7750000
Ready to Move,Unfurnished,Resale,Flat,1500,28.3976154,77.0382549,3,3,,,,10000000
Ready to Move,Semi-Furnished,New Property,Individual House,2250,28.40423012,77.35595703,3,3,2,,,8100000
Ready to Move,Semi-Furnished,Resale,Flat,1750,28.386595,77.0605754,3,4,,,,13000000
Ready to Move,,Resale,Individual House,1090,28.31957653,77.33119851,2,2,,,,3500000
Ready to Move,,Resale,Flat,900,28.4413474,77.0500369,2,2,1,,,5500000
Ready to Move,Semi-Furnished,Resale,Individual House,780,28.6452824,77.3621025,2,2,,,,4300000
Ready to Move,Furnished,Resale,Individual House,1510,28.68659592,77.37294769,3,2,2,,,7000000
Ready to Move,Unfurnished,Resale,Flat,1000,28.6528079,77.4509164,5,3,,,,9000000
Ready to Move,,Resale,Individual House,890,28.5827633,77.44122092,2,2,2,,,3030000
Ready to Move,,Resale,Flat,2400,28.46103793,77.50762733,3,4,3,,,9000000
Ready to Move,Semi-Furnished,Resale,Flat,1160,28.5015485,77.0352409,3,3,,,,7000000
Ready to Move,Semi-Furnished,Resale,Flat,2150,28.43147,77.5160655,3,4,,,,10000000
Ready to Move,,Resale,Flat,1198,28.664486,77.48896,2,2,,,,4500000
Ready to Move,Semi-Furnished,Resale,Individual House,1350,28.5750243,77.3803,3,2,,,,6000000
,Unfurnished,Resale,Flat,975,28.5714816,77.4578618,2,2,,,,3500000
Ready to Move,,New Property,Flat,1100,28.33785984,77.35192461,2,2,2,,,3700000
Ready to Move,,Resale,Flat,1180,28.401267,77.086393,2,2,1,2,,9500000
Ready to Move,,New Property,Flat,1285,28.681686,77.377927,2,2,4,2,2,5600000
Ready to Move,,Resale,Individual House,1635,28.6244715,77.4383996,3,2,,1,2,5500000
Ready to Move,Semi-Furnished,Resale,Flat,760,28.4938375,77.0071875,2,2,,1,1,2500000
Ready to Move,,Resale,Flat,1943,28.514908,76.974388,3,3,,,,10000000
Ready to Move,Semi-Furnished,Resale,Flat,600,28.659557,77.3747659,2,2,,,,2700000
Ready to Move,Semi-Furnished,Resale,Flat,1500,28.53873253,77.29629517,3,3,3,,,16500000
Ready to Move,,Resale,Flat,2350,28.64178544,77.34270468,4,3,3,2,2,13000000
Ready to Move,Furnished,Resale,Flat,1300,28.6377651,77.075969,3,2,,,,12000000
Ready to Move,Semi-Furnished,Resale,Flat,1000,28.5688775,77.2431195,2,2,,,,9000000
Ready to Move,,Resale,Flat,1542,28.3633371,77.34902797,2,2,2,,,4400000
Ready to Move,Semi-Furnished,Resale,Individual House,1055,28.605958,77.444512,2,2,2,,,4400000
Ready to Move,Semi-Furnished,Resale,Flat,720,28.484771,77.028653,2,2,1,2,1,4000000
Ready to Move,,Resale,Flat,1732,28.64045562,77.380211,3,3,2,,,7200000
Ready to Move,,Resale,Flat,1005,28.370855,77.369805,2,2,,,,3200000
Ready to Move,,Resale,Flat,1625,28.574637,77.388803,3,3,3,1,,7900000
Ready to Move,,Resale,Individual House,1342,28.38401706,76.97970505,2,2,,,,6360000
Ready to Move,Furnished,Resale,Flat,1575,28.6493479,77.3696259,3,3,,,,7500000
Ready to Move,Furnished,Resale,Flat,720,28.64821053,77.08911896,2,2,,,,3800000
Ready to Move,Semi-Furnished,Resale,Flat,1465,28.5661101,77.4406099,3,2,3,,,4600000
Ready to Move,,Resale,Flat,950,28.566336,77.343945,2,2,1,1,,5200000
Ready to Move,Semi-Furnished,Resale,Flat,976,28.7040534,77.4373305,2,2,,,,3500000
Ready to Move,,Resale,Individual House,995,28.593029,77.45727254,2,2,3,,,3500000
Ready to Move,,Resale,Flat,1300,28.4684764,77.3138971,3,2,,,,6700000
Ready to Move,Furnished,Resale,Individual House,1150,28.57786751,77.48322296,2,2,3,1,3,4600000
Ready to Move,Semi-Furnished,Resale,Flat,1160,28.58599663,77.43383789,2,2,4,1,2,4800000
Ready to Move,Furnished,Resale,Individual House,750,28.63623428,77.43362427,2,2,1,1,,3000000
Ready to Move,Semi-Furnished,Resale,Flat,900,28.6900486,77.3405361,2,2,,,,2600000
Ready to Move,Semi-Furnished,Resale,Flat,1180,28.5783723,77.3873,3,3,3,1,,6000000
Ready to Move,Semi-Furnished,Resale,Flat,850,28.633753,77.402775,2,2,2,1,,2700000
Ready to Move,Unfurnished,Resale,Flat,747,28.6334877,77.08435059,3,2,2,,,4350000
Ready to Move,Semi-Furnished,Resale,Flat,1600,28.5123539,77.01206207,4,3,2,,,11000000
Ready to Move,,Resale,Flat,1025,28.57223,77.474898,2,2,3,1,4,4000000
Ready to Move,Semi-Furnished,Resale,Individual House,1600,28.5606725,77.386597,3,3,,,,10000000
Ready to Move,Furnished,Resale,Individual House,1100,28.56665611,77.24917603,2,2,,,,8500000
Ready to Move,Furnished,Resale,Individual House,2400,28.57502365,77.38030243,4,4,,,,14000000
Ready to Move,Furnished,Resale,Flat,1250,28.4287815,77.0661409,3,2,3,,,9800000
Ready to Move,,Resale,Individual House,634,28.486291,77.001973,2,2,2,2,2,3000000
Ready to Move,Semi-Furnished,Resale,Flat,840,28.664371,77.488789,2,2,,,,2800000
Ready to Move,,New Property,Flat,1045,28.50920801,77.40662554,2,2,3,,,5500000
Ready to Move,Furnished,Resale,Flat,650,28.619316,77.033262,2,2,,,,3000000
Ready to Move,,Resale,Flat,1800,28.4913752,77.2908548,3,3,2,4,0,12000000
Ready to Move,Unfurnished,Resale,Flat,700,28.6341305,77.3338579,2,2,,,,4500000
Ready to Move,,Resale,Flat,815,28.705966,77.433808,2,2,2,,,2800000
Ready to Move,Unfurnished,New Property,Individual House,1490,28.47225189,77.46923065,3,3,3,,,5800000
Ready to Move,,Resale,Individual House,650,28.689493,77.1608081,2,2,1,,,5000000
Ready to Move,,Resale,Flat,1791,28.41669089,77.35491947,3,3,3,,,7200000
Ready to Move,,Resale,Flat,1088,28.69359,77.344376,2,2,1,,,3600000
Ready to Move,Semi-Furnished,Resale,Flat,1232,28.4555238,76.9545079,2,2,,,,6400000
Ready to Move,,Resale,Flat,1060,28.60483,77.434908,2,2,,,,4250000
Ready to Move,Semi-Furnished,Resale,Flat,1140,28.605958,77.444512,2,2,,,,3800000
Ready to Move,,Resale,Flat,840,28.683082,77.50921,2,2,2,1,,3000000
Ready to Move,,Resale,Individual House,1300,28.67942749,77.35153898,2,2,2,2,1,6000000
Ready to Move,,Resale,Flat,1110,28.51127434,77.39168882,2,2,,,,7200000
Ready to Move,Unfurnished,Resale,Flat,1350,28.621767,77.055846,3,3,,,,6100000
Ready to Move,Semi-Furnished,Resale,Flat,1000,28.652649,77.2843423,3,2,,,,6670000
Ready to Move,Furnished,Resale,Flat,1300,28.6446455,77.3645325,3,2,1,2,,5800000
Ready to Move,,Resale,Individual House,1400,28.40436848,77.33607703,2,2,3,,,5200000
Ready to Move,Unfurnished,Resale,Flat,730,28.6330645,77.0331715,2,2,1,1,,4000000
Ready to Move,,Resale,Flat,2626,28.387228,77.058217,3,3,,1,0,13500000
Ready to Move,,Resale,Flat,845,28.60483,77.434908,2,2,,,,3350000
Ready to Move,,Resale,Flat,1140,28.424505,76.9418971,2,2,2,119,2,5800000
Ready to Move,Furnished,Resale,Flat,900,28.6341305,77.3338579,2,2,,,,4800000
Ready to Move,,Resale,Flat,950,28.645129,77.37121,2,3,,,,4220000
Ready to Move,Semi-Furnished,Resale,Individual House,1600,28.3857701,77.0611685,3,3,3,1,0,10000000
Ready to Move,Semi-Furnished,Resale,Individual House,2100,28.6674359,77.137424,3,3,1,1,,23000000
Ready to Move,Semi-Furnished,Resale,Flat,1593,28.64056396,77.37807465,3,2,3,,,7800000
Ready to Move,,Resale,Flat,1255,28.495486,77.25219,3,2,3,1,2,6000000
Ready to Move,,Resale,Flat,1100,28.576721,77.052867,2,2,,,,10500000
Ready to Move,Unfurnished,Resale,Flat,1620,28.44462395,77.00930786,3,3,2,,,7200000
,Unfurnished,New Property,Flat,555,28.63306427,77.03317261,2,2,1,,,2700000
Ready to Move,,Resale,Flat,550,28.47233,77.23255,2,2,1,,,2500000
Ready to Move,Semi-Furnished,Resale,Flat,900,28.6485885,77.3533389,2,2,2,1,,3900000
Ready to Move,,Resale,Flat,1200,28.7055574,77.1705882,2,2,2,,,14000000
,Furnished,Resale,Flat,1000,28.5201861,77.179158,2,2,,,,4800000
Ready to Move,,Resale,Individual House,1000,28.508273,77.40897616,2,2,3,1,2,4950000
Ready to Move,,Resale,Flat,1250,28.611666,77.422675,2,2,3,,,5200000
Ready to Move,,New Property,Flat,984,28.433506,77.505908,2,2,2,,,3500000
Ready to Move,Furnished,Resale,Flat,1900,28.5028971,77.526218,3,3,3,,,7000000
Ready to Move,Semi-Furnished,Resale,Flat,800,28.5750243,77.3803,2,2,4,1,,5500000
Ready to Move,,Resale,Flat,1425,28.38980122,76.969342,3,3,2,,,9500000
Ready to Move,,Resale,Flat,1740,28.478656,77.54097,3,3,,,,5500000
Ready to Move,,Resale,Flat,800,28.6838196,77.3291436,2,2,1,1,,6000000
,Unfurnished,Resale,Flat,1375,28.57130444,77.38122259,3,2,2,,,6000000
,Unfurnished,Resale,Flat,1375,28.57130444,77.38122259,3,2,2,,,6000000
Ready to Move,Furnished,Resale,Flat,540,28.5980365,77.0765245,2,2,2,,,3500000
Ready to Move,Unfurnished,Resale,Flat,1095,28.66574287,77.38250732,2,2,4,,,5700000
Ready to Move,Unfurnished,Resale,Flat,3000,28.4303503,77.2956126,6,6,,,,12500000
Ready to Move,,Resale,Flat,1850,28.500447,77.53123047,3,2,4,,,6500000
Ready to Move,Furnished,Resale,Flat,1187,28.47895432,77.05980682,2,2,1,,,7200000
,Unfurnished,Resale,Flat,799,28.657742,77.361477,2,2,2,,,4300000
Ready to Move,Semi-Furnished,Resale,Flat,1510,28.7040534,77.4373305,3,3,,,,5670000
Ready to Move,,Resale,Flat,1000,28.702659,77.417298,2,2,3,,,3500000
Ready to Move,,Resale,Flat,1105,28.60483,77.434908,2,2,,,,4800000
,Unfurnished,Resale,Individual House,1095,28.38451071,77.34038323,2,2,,,,4100000
Ready to Move,,Resale,Flat,925,28.658647,77.4757,2,2,,,,3000000
Ready to Move,,Resale,Flat,546,28.358049,76.983563,2,2,1,,,2600000
Ready to Move,,Resale,Flat,1320,28.414843,76.919821,2,2,,,,5400000
Ready to Move,Unfurnished,Resale,Flat,1350,28.6575866,77.0895768,3,2,2,,,9800000
Ready to Move,,Resale,Flat,1675,28.500621,77.424203,3,3,3,,,7500000
Ready to Move,Furnished,New Property,Flat,4000,28.43327522,77.31428528,4,5,3,,,27000000
Ready to Move,,Resale,Flat,1780,28.64485583,77.3831262,3,3,,,,8500000
Ready to Move,,New Property,Flat,1075,28.62591738,77.43694919,2,2,2,,,3000000
Ready to Move,,Resale,Flat,1780,28.38772133,76.940605,3,4,,1,,8400000
Ready to Move,,Resale,Flat,1100,28.63801957,77.06579795,3,2,1,,,12000000
Ready to Move,Unfurnished,Resale,Individual House,554,28.5054485,76.9718027,2,2,,,,3000000
Ready to Move,Unfurnished,Resale,Flat,1116,28.462393,77.027764,5,2,,,,6000000
Ready to Move,,Resale,Flat,1250,28.385577,77.049251,2,2,2,,,8100000
,Semi-Furnished,New Property,Flat,2100,28.47489357,77.00980377,3,3,2,,,12500000
Ready to Move,,Resale,Flat,1355,28.63544909,77.32381434,2,2,2,,,6710000
Ready to Move,Furnished,Resale,Flat,1283,28.4923586,77.2894914,2,2,,,,8500000
,Unfurnished,Resale,Flat,2286,28.5733101,77.044843,3,4,,,,16000000
Ready to Move,Semi-Furnished,New Property,Individual House,1000,28.56987381,77.24311066,2,2,2,,,9600000
Ready to Move,Furnished,Resale,Individual House,900,28.638572,77.4308515,3,2,,,,4200000
Ready to Move,,Resale,Flat,1170,28.47610436,77.08183193,2,2,2,,,8500000
Ready to Move,Unfurnished,Resale,Flat,980,28.65955734,77.37476349,2,2,1,,,2800000
Ready to Move,Semi-Furnished,Resale,Flat,1200,28.6900486,77.3405361,3,2,1,1,0,4500000
Ready to Move,,Resale,Flat,1040,28.509118,77.413416,2,2,3,,,5000000
Ready to Move,,Resale,Flat,925,28.48515,77.51401,2,2,3,1,2,3600000
Ready to Move,,Resale,Individual House,1560,28.513352,77.406026,3,2,5,,,8600000
Ready to Move,Furnished,Resale,Flat,950,28.619316,77.033262,3,2,,,,5500000
Ready to Move,,Resale,Flat,1320,28.414843,76.919821,2,2,3,1,2,5200000
Ready to Move,Semi-Furnished,Resale,Flat,1270,28.6435565,77.3827129,2,2,,,,6200000
Ready to Move,Semi-Furnished,Resale,Flat,760,28.63581085,77.373909,2,2,2,,,4200000
Ready to Move,Semi-Furnished,Resale,Flat,979,28.368101,77.3721674,2,2,,,,3200000
,Furnished,Resale,Flat,1185,28.6390982,77.412377,3,2,,,,5000000
Ready to Move,Semi-Furnished,New Property,Flat,680,28.66186523,77.13362885,2,2,1,,,5000000
Ready to Move,Furnished,New Property,Flat,1450,28.42073441,77.0725708,3,3,2,,,11500000
Ready to Move,Unfurnished,Resale,Individual House,900,28.552555,77.3500864,6,6,,,,9300000
Ready to Move,,Resale,Flat,1350,28.63069996,77.120076,3,2,2,1,,15000000
Ready to Move,,Resale,Flat,1130,28.702659,77.417298,2,2,3,1,2,3400000
Ready to Move,,Resale,Flat,1770,28.63459786,77.36155217,3,3,4,1,2,9900000
Ready to Move,Furnished,Resale,Flat,900,28.64858818,77.35334015,2,2,2,1,0,5000000
Ready to Move,,Resale,Individual House,1348,28.401981,76.922149,2,2,4,,,4900000
,Semi-Furnished,Resale,Flat,950,28.6609235,77.3788965,2,2,,,,3200000
Ready to Move,,Resale,Flat,1390,28.574405,77.382635,3,2,3,338,2,7600000
Ready to Move,,New Property,Flat,1960,28.393665,76.962842,3,3,2,,,10000000
Ready to Move,Semi-Furnished,Resale,Flat,800,28.5201861,77.179158,2,2,1,,,3000000
Ready to Move,Furnished,New Property,Flat,1530,28.65074158,77.35176849,3,2,3,,,9000000
Ready to Move,,Resale,Flat,1000,28.59341581,77.07931203,2,2,1,,,8100000
Ready to Move,Semi-Furnished,Resale,Individual House,700,28.63306427,77.03317261,2,2,1,,,2500000
Ready to Move,Semi-Furnished,Resale,Flat,1700,28.4258675,77.0475735,3,3,,,,12500000
Ready to Move,Unfurnished,Resale,Flat,900,28.6377651,77.075969,3,3,,,,8900000
,Semi-Furnished,Resale,Flat,2230,28.4268804,77.4835,3,4,5,,,12900000
Ready to Move,,Resale,Flat,900,28.51032769,77.52171067,2,2,3,1,2,2500000
Ready to Move,Semi-Furnished,Resale,Flat,1200,28.610933,77.2739145,3,3,2,,,7000000
Ready to Move,Furnished,Resale,Individual House,1041,28.7040534,77.4373305,2,2,,,,3500000
Ready to Move,Furnished,Resale,Flat,1175,28.60595894,77.44451141,2,2,3,,,4600000
Ready to Move,Semi-Furnished,New Property,Flat,1500,28.37553024,77.32618713,3,2,2,,,5400000
Ready to Move,Semi-Furnished,Resale,Flat,1050,28.6748094,77.4596782,2,2,2,2,,4000000
Ready to Move,,Resale,Flat,950,28.70011412,77.42626251,2,2,2,1,,3000000
,Unfurnished,Resale,Individual House,1200,28.386791,77.049466,2,2,,,,7810000
Ready to Move,Semi-Furnished,Resale,Flat,880,28.692717,77.19598,2,2,1,,,7590000
Ready to Move,,Resale,Flat,1260,28.420501,77.356478,2,2,,,,4800000
Ready to Move,,Resale,Flat,1130,28.3452278,77.5161987,2,2,1,,,3650000
Ready to Move,,Resale,Individual House,1050,28.399362,76.962554,2,3,,,,5800000
Ready to Move,,Resale,Individual House,1000,28.705425,77.433193,2,2,3,1,,3200000
Ready to Move,Semi-Furnished,Resale,Flat,1170,28.605958,77.444512,3,2,4,,,4700000
Ready to Move,Furnished,Resale,Flat,747,28.6212874,77.0530735,3,2,1,,,2680000
Ready to Move,,Resale,Flat,1290,28.41395962,77.34289173,2,2,,,,3500000
Ready to Move,,Resale,Flat,890,28.747126,77.098444,2,2,3,1,0,5700000
Ready to Move,Unfurnished,Resale,Flat,1106,28.605958,77.444512,2,2,,,,4500000
Ready to Move,,Resale,Individual House,925,28.72243837,77.44603523,2,2,,,,3200000
,Semi-Furnished,Resale,Flat,1420,28.453141,77.0329014,3,3,,,,10000000
Ready to Move,,Resale,Flat,1150,28.63371889,77.35461096,2,2,2,1,2,5500000
Ready to Move,Semi-Furnished,Resale,Flat,800,28.6761322,77.28523254,2,2,1,,,3700000
Ready to Move,,Resale,Flat,1150,28.574637,77.388803,2,2,,1,,5500000
Ready to Move,,Resale,Flat,985,28.591408,77.38849587,2,2,1,,,3500000
Ready to Move,,Resale,Flat,2050,28.56452626,77.38370883,4,3,3,,,11800000
Ready to Move,,Resale,Individual House,1180,28.642543,77.34207447,2,2,1,,,6000000
Ready to Move,Unfurnished,Resale,Flat,990,28.63726807,77.27832031,3,2,1,,,5500000
,Semi-Furnished,Resale,Flat,2078,28.483822,77.01341,3,3,,,,14000000
Ready to Move,Semi-Furnished,Resale,Flat,1440,28.48130226,77.33029175,3,2,2,,,4550000
Ready to Move,Semi-Furnished,Resale,Individual House,1750,28.6441755,77.336519,4,3,2,,,8600000
Ready to Move,,Resale,Individual House,1065,28.634228,77.354869,2,2,,,,5400000
Ready to Move,Semi-Furnished,New Property,Flat,700,28.59455681,77.33400726,2,2,1,2,1,3400000
Ready to Move,,Resale,Flat,929,28.399745,76.96812021,2,2,2,1,0,5800000
Ready to Move,,Resale,Flat,1530,28.562096,77.45247174,3,3,,,,6550000
Ready to Move,,Resale,Individual House,965,28.728555,77.337353,2,2,,,,3080000
Ready to Move,,Resale,Flat,1100,28.434064,77.035949,2,2,,,,6700000
Ready to Move,Unfurnished,Resale,Flat,1000,28.70509911,77.12277222,2,2,1,,,11500000
Ready to Move,Unfurnished,Resale,Individual House,1770,28.4460523,76.9772858,3,3,3,,,8500000
Ready to Move,,Resale,Flat,1700,28.6292392,77.44028831,3,2,3,,,6000000
Ready to Move,Semi-Furnished,Resale,Flat,1700,28.4446575,77.0670365,3,3,2,,,12500000
Ready to Move,,Resale,Flat,923,28.399745,76.96812021,2,2,2,1,0,5800000
Ready to Move,Furnished,Resale,Flat,1875,28.6212655,77.364423,3,3,,,,10000000
Ready to Move,,Resale,Flat,1150,28.55493717,77.44222296,2,2,4,1,4,5000000
Ready to Move,,Resale,Flat,1050,28.7192095,77.1570714,2,2,2,,,10800000
Ready to Move,Semi-Furnished,Resale,Flat,1350,28.64528275,77.36209869,3,2,1,,,6300000
Ready to Move,Semi-Furnished,Resale,Flat,1008,28.6508286,77.3713991,3,3,,,,5500000
Ready to Move,Semi-Furnished,Resale,Flat,720,28.48477173,77.02865601,2,2,1,,,4000000
Ready to Move,Unfurnished,Resale,Flat,1100,28.7040534,77.4373305,3,3,,,,3200000
Ready to Move,Unfurnished,Resale,Flat,1800,28.45518494,77.08667755,3,3,2,,,14500000
Ready to Move,Semi-Furnished,Resale,Flat,1690,28.6769466,77.3959458,3,3,5,,,7500000
,Semi-Furnished,Resale,Flat,1250,28.6817665,77.3636535,3,2,,,,5500000
Ready to Move,,Resale,Flat,900,28.409001,77.519155,2,2,,1,4,3500000
,Unfurnished,Resale,Flat,1250,28.5661101,77.4406099,3,2,4,,,5000000
Ready to Move,,New Property,Flat,1870,28.5680204,77.3890864,3,4,4,1,2,11000000
Ready to Move,,Resale,Flat,900,28.39563708,77.2746384,2,2,2,,,3480000
Ready to Move,,Resale,Individual House,1930,28.401801,76.916426,3,3,,,,8930000
Ready to Move,Unfurnished,New Property,Individual House,1100,28.60595894,77.44451141,2,2,3,,,4500000
Ready to Move,Semi-Furnished,Resale,Flat,1000,28.62457466,77.10897827,2,2,3,,,6500000
Ready to Move,,Resale,Individual House,1150,28.63684824,77.367891,2,2,2,,,5400000
Ready to Move,,Resale,Flat,2286,28.35895365,76.971587,3,4,,,,18600000
Ready to Move,Unfurnished,Resale,Individual House,2100,28.482566,77.5138801,4,3,,2,,12500000
Ready to Move,,Resale,Individual House,1730,28.56458645,77.39876351,3,3,4,2,3,11000000
